 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
        1951999 ┊     39.74% ┊ table[0]
            351 ┊      0.01% ┊                                   ⤷ leptos::suspense_component::SuspensePropsBuilder<Chil,((),__children)>::fallback::hdc232320a5b1f628
            181 ┊      0.00% ┊                                       ⤷ <T as core::convert::Into<U>>::into::hd28ddbf04382135f
            107 ┊      0.00% ┊                                           ⤷ <leptos::children::ViewFnOnce as core::convert::From<F>>::from::h9ff9387c662800b0
            317 ┊      0.01% ┊                                   ⤷ leptos::suspense_component::SuspensePropsBuilder<Chil,(__fallback,(leptos::children::TypedChildren<Chil>,))>::build::h7b4a85801fcb0c50
             55 ┊      0.00% ┊                                       ⤷ <T as core::convert::Into<U>>::into::ha41715d6f2c774c2
             50 ┊      0.00% ┊                                       ⤷ <(T,) as typed_builder::Optional<T>>::into_value::h36681f16b20f2a67
            202 ┊      0.00% ┊                                   ⤷ <leptos::children::TypedChildren<C> as leptos::children::ToChildren<F>>::to_children::hf925cb809853a4e2
            180 ┊      0.00% ┊                                   ⤷ leptos::suspense_component::SuspensePropsBuilder<Chil,(__fallback,())>::children::hce99bd76181b03bc
            132 ┊      0.00% ┊                                   ⤷ <tachys::html::element::HtmlElement<E,At,Ch,Rndr> as tachys::html::element::ElementChild<Rndr,NewChild>>::child::haebc4824c865e5fe
             80 ┊      0.00% ┊                                   ⤷ leptos::component::component_props_builder::h555f6849c6f43de9
             29 ┊      0.00% ┊                                       ⤷ <P as leptos::component::PropsOrNoPropsBuilder>::builder_or_not::h60f51b9ececcbfdd
             21 ┊      0.00% ┊                                           ⤷ <leptos::suspense_component::SuspenseProps<Chil> as leptos::component::Props>::builder::haf39be4c602ad900
             13 ┊      0.00% ┊                                               ⤷ leptos::suspense_component::SuspenseProps<Chil>::builder::h5d1b4ee3ed608c4d
              5 ┊      0.00% ┊                                                   ⤷ <core::marker::PhantomData<T> as core::default::Default>::default::h47d58308dbd49a04
              5 ┊      0.00% ┊                                   ⤷ tachys::html::element::elements::em::h15dd2975d80a1516
          38043 ┊      0.77% ┊           ⤷ <F as routing::matching::choose_view::ChooseView<R>>::choose::h0d8fdb785f959344
          37980 ┊      0.77% ┊               ⤷ core::ops::function::Fn::call::h92bf482a1d8836c8
          37927 ┊      0.77% ┊                   ⤷ ssr_modes_axum::app::HomePage::hdae7b7f982b258f1
          37917 ┊      0.77% ┊                       ⤷ reactive_graph::graph::subscriber::untrack::had56b79e1d986e9c
          37853 ┊      0.77% ┊                           ⤷ ssr_modes_axum::app::HomePage::{{closure}}::h181e7e3b72b90c07
          37807 ┊      0.77% ┊                               ⤷ ssr_modes_axum::app::__HomePage::h0ba33f698293ae68
          32146 ┊      0.65% ┊                                   ⤷ leptos_server::resource::Resource<T,leptos_server::serializers::SerdeJson>::new_serde::hff47b3ed83638a67
          32100 ┊      0.65% ┊                                       ⤷ leptos_server::resource::Resource<T,Ser>::new_with_encoding::h3d100966b5a8b35c
          30205 ┊      0.61% ┊                                           ⤷ leptos_server::resource::ArcResource<T,Ser>::new_with_encoding::hb0c7fc964e7323bf
          18425 ┊      0.38% ┊                                               ⤷ <T as leptos_server::serializers::SerializableData<leptos_server::serializers::SerdeJson>>::de::hbecd37133e4a207c
          18361 ┊      0.37% ┊                                                   ⤷ serde_json::de::from_str::ha8d66024d97d2d07
          18260 ┊      0.37% ┊                                                       ⤷ serde_json::de::from_trait::he4d9798aaeddc6f2
          17629 ┊      0.36% ┊                                                           ⤷ serde::de::impls::<impl serde::de::Deserialize for core::result::Result<T,E>>::deserialize::h7417a8e03665d14e
          17544 ┊      0.36% ┊                                                               ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_enum::h4dd1153ce856da6c
          13812 ┊      0.28% ┊                                                                   ⤷ <serde::de::impls::<impl serde::de::Deserialize for core::result::Result<T,E>>::deserialize::ResultVisitor<T,E> as serde::de::Visitor>::visit_enum::hf5b93f37984079f3
          13272 ┊      0.27% ┊                                                                       ⤷ serde::de::VariantAccess::newtype_variant::h47e425b55eaff918
          13217 ┊      0.27% ┊                                                                           ⤷ <serde_json::de::VariantAccess<R> as serde::de::VariantAccess>::newtype_variant_seed::h1a5a7dad8b40bf84
          13162 ┊      0.27% ┊                                                                               ⤷ <core::marker::PhantomData<T> as serde::de::DeserializeSeed>::deserialize::hf1bc6182f12347d2
          13107 ┊      0.27% ┊                                                                                   ⤷ server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::h417d4983aeaf4f4d
          13022 ┊      0.27% ┊                                                                                       ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_enum::hb1dde7f4c001e0c7
           2450 ┊      0.05% ┊                                                                                           ⤷ <server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::__Visitor<E> as serde::de::Visitor>::visit_enum::ha6d87598eb8d59b6
            963 ┊      0.02% ┊                                                                                               ⤷ serde::de::VariantAccess::newtype_variant::h30619bedb2f3da59
            906 ┊      0.02% ┊                                                                                                   ⤷ <serde_json::de::VariantAccess<R> as serde::de::VariantAccess>::newtype_variant_seed::h214fe7d350900f0e
            849 ┊      0.02% ┊                                                                                                       ⤷ <core::marker::PhantomData<T> as serde::de::DeserializeSeed>::deserialize::h30eba36638a03cb2
            792 ┊      0.02% ┊                                                                                                           ⤷ server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::NoCustomError>::deserialize::h828689c9f6568a5e
            720 ┊      0.01% ┊                                                                                                               ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_unit_struct::h299d66c67c0d5fc2
            649 ┊      0.01% ┊                                                                                                                   ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_unit::h7035bfe49205c3ec
             42 ┊      0.00% ┊                                                                                                                       ⤷ <server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::NoCustomError>::deserialize::__Visitor as serde::de::Visitor>::visit_unit::h70a0ff472259c350
            357 ┊      0.01% ┊                                                                                               ⤷ serde::de::EnumAccess::variant::hc6d7d1cc724e2b96
            302 ┊      0.01% ┊                                                                                                   ⤷ <serde_json::de::VariantAccess<R> as serde::de::EnumAccess>::variant_seed::h25fda0d569999c6b
            193 ┊      0.00% ┊                                                                                               ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h71f169b99b604614
            110 ┊      0.00% ┊                                                                                               ⤷ serde::de::VariantAccess::newtype_variant::hd12897c35811dbda
             55 ┊      0.00% ┊                                                                                                   ⤷ <serde_json::de::VariantAccess<R> as serde::de::VariantAccess>::newtype_variant_seed::h3f7bcebe9a8ad03b
           1991 ┊      0.04% ┊                                                                                           ⤷ <core::marker::PhantomData<T> as serde::de::DeserializeSeed>::deserialize::h874ca5970db37f19
           1936 ┊      0.04% ┊                                                                                               ⤷ <server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::__Field as serde::de::Deserialize>::deserialize::h93c99a05c179e759
           1881 ┊      0.04% ┊                                                                                                   ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_identifier::h3b2e74b1293e7f68
           1826 ┊      0.04% ┊                                                                                                       ⤷ <&mut serde_json::de::Deserializer<R> as serde::de::Deserializer>::deserialize_str::hb76fa6ae53bcd995
            861 ┊      0.02% ┊                                                                                                           ⤷ <server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::__FieldVisitor as serde::de::Visitor>::visit_str::h9ac199b86209d43e
             64 ┊      0.00% ┊                                                                                                           ⤷ serde::de::Visitor::visit_borrowed_str::h285d71cfe4805715
           1626 ┊      0.03% ┊                                                                                           ⤷ <server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::__Visitor<E> as serde::de::Visitor>::visit_enum::hce7136bb2b47e07b
            258 ┊      0.01% ┊                                                                                               ⤷ serde::de::EnumAccess::variant::h2862afa28b030d33
            203 ┊      0.00% ┊                                                                                                   ⤷ <serde_json::de::UnitVariantAccess<R> as serde::de::EnumAccess>::variant_seed::h8bc9f0c37cf93d71
            193 ┊      0.00% ┊                                                                                               ⤷ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::h71e07c64c57dc2df
            176 ┊      0.00% ┊                                                                                               ⤷ serde::de::VariantAccess::newtype_variant::he3a423a84c536308
            121 ┊      0.00% ┊                                                                                                   ⤷ <serde_json::de::UnitVariantAccess<R> as serde::de::VariantAccess>::newtype_variant_seed::h9cb66f21b31b1c4d
            172 ┊      0.00% ┊                                                                                               ⤷ serde::de::VariantAccess::newtype_variant::h6434defbd40e5d8a
            115 ┊      0.00% ┊                                                                                                   ⤷ <serde_json::de::UnitVariantAccess<R> as serde::de::VariantAccess>::newtype_variant_seed::h3ee0d4a8a60deb80
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h26491d155942edf5
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::h5c1add4fa6eee4f2
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::Deserialization::hf937b1b12fdef5f9
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h6e11f75c8e65a993
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::ha5633d8dc13bfe06
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::Registration::ha33dfeda91ad8d81
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h769267958656da01
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::hf42f249efeb58ec9
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::Serialization::h4ae059f4498903fd
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h7e6c48b180e62ca0
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::h894a6773b237236b
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::MissingArg::hfcd72ec2c78bc7bc
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h81e36025f8cc247f
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::hfcfb3ed6a54358cf
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::ServerError::hf3da3c18cf00d0ff
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::h862bee7751cb38cf
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::he26154ca86407ac9
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::Request::heee1138cb24c28d3
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::hee6c490f8b15ec42
            177 ┊      0.00% ┊                                                                                               ⤷ core::ops::function::FnOnce::call_once::h8c0ebf362b17309f
             77 ┊      0.00% ┊                                                                                                   ⤷ server_fn::error::ServerFnError::Args::h4b71084b45e61c2e
            592 ┊      0.01% ┊                                                                                           ⤷ core::result::Result<T,E>::map::hf806aae8b801e678
